-7.885226	-8.107317	-8.096305	-8.091683	6.955094	7.041542	7.117655	6.908632	4.245846	4.250977	3.985547	4.100196	-6.865996	-7.145514	-6.698723	-7.08694
-7.220944	-7.341959	-7.396118	-7.349276	7.197227	7.47198	7.353744	7.262083	0.782081	0.683922	0.583199	0.712475	-2.4402	-2.670698	-2.225199	-2.588314
-9.039874	-8.764943	-8.998752	-8.797585	4.534662	4.551952	4.552127	4.464996	6.776471	6.418536	6.966546	7.011313	-5.187394	-5.372152	-4.965301	-5.345922
-8.993139	-8.510011	-8.842952	-8.570118	4.969677	4.887214	4.932851	4.886481	3.688362	3.789695	3.498015	3.588969	-6.106302	-6.499594	-6.100539	-6.467733
-8.166862	-7.581791	-7.977598	-7.632597	6.83649	7.03339	6.91257	6.797102	0.547534	0.589996	0.412619	0.542608	-2.205201	-2.389217	-2.147309	-2.323437
-9.903509	-9.243248	-9.65077	-9.291945	3.920968	3.82448	3.846507	4.135453	3.036362	3.160857	2.809363	2.976653	-4.193729	-4.32447	-4.097502	-4.327053
-9.478005	-8.741707	-9.194487	-8.804663	6.299	6.197464	6.297455	6.17306	0.600512	0.784085	0.330314	0.453141	-5.028903	-5.367896	-5.180704	-5.308363
-9.321608	-9.242484	-9.676386	-9.323976	8.392515	8.499063	8.435865	8.323598	-2.33156	-1.632151	-2.318878	-2.123441	-2.597666	-2.594554	-2.474882	-2.574195
-6.698134	-6.121318	-6.512779	-6.308102	1.384082	1.306749	1.217367	1.216467	0.595343	0.727589	0.514886	0.671307	-0.494261	-0.689686	-0.452575	-0.621524
-6.160373	-5.529905	-5.933554	-5.541026	0.435672	0.207359	0.184521	0.29213	4.124514	4.24979	4.100457	4.192339	-6.464633	-6.669331	-6.394701	-6.648125
-6.012937	-5.347677	-5.734774	-5.315171	0.0364	-0.232459	-0.270953	-0.102777	2.294521	2.419283	2.206995	2.299833	-5.505338	-4.919528	-4.914513	-4.899972
-6.404415	-5.624171	-6.062438	-5.609023	2.394856	2.041444	2.14532	2.21167	-0.496652	-0.315705	-0.607364	-0.575106	-3.046087	-3.223884	-3.037511	-3.143205
-5.312777	-4.630712	-5.055242	-4.585979	2.929699	2.72854	2.674983	2.81962	1.464518	1.512175	1.433188	1.579688	-0.404829	-0.567722	-0.422796	-0.430842
-6.225131	-5.677837	-6.029853	-5.637782	-0.441224	0.025438	-0.163628	-0.403576	0.287781	0.44297	0.21633	0.238876	-1.015609	-1.061789	-1.009171	-0.945943
-3.661907	-3.446285	-3.374714	-3.548759	2.4995	2.487789	2.418057	2.374324	-0.859574	-0.793108	-0.820194	-0.724252	-1.322966	-1.060296	-0.973971	-1.052499
-5.805199	-5.371962	-5.533201	-5.292142	1.388027	1.557245	1.446091	1.321795	2.358471	2.49293	2.241863	2.340927	-2.543718	-2.633984	-2.382161	-2.599879
-4.352301	-4.089405	-4.127231	-3.968991	1.389202	1.283443	1.30395	1.227508	0.722001	0.961222	0.629102	0.687963	2.57061	2.539225	2.684158	2.63307
-1.297249	-1.179458	-1.164473	-1.045499	4.928742	5.090409	4.966351	4.912388	-0.081678	-0.088724	-0.034849	0.125383	-3.367151	-3.347972	-3.050614	-3.358459
0.295852	0.25143	0.350216	0.395437	-0.396514	-0.39551	-0.508584	-0.486322	3.109067	3.192417	3.029867	3.170622	-2.538707	-2.702802	-2.490273	-2.698523
0.210252	0.037096	0.194163	0.189611	-0.030148	0.903122	0.562005	0.334016	2.944402	3.088915	2.871058	2.940946	-3.653339	-3.325849	-3.401285	-3.303875
-0.131063	-0.028229	0.008786	0.096427	1.908934	1.816374	1.785805	1.806201	0.635275	0.858017	0.699834	0.529285	-0.836036	-1.09244	-1.033305	-1.004701
1.719858	1.81647	1.853126	1.938305	-1.885188	-1.97587	-1.917253	-2.063796	-1.678547	-1.612775	-1.815721	-1.726074	-2.937351	-3.186162	-2.347318	-3.112623
3.136585	3.206733	3.26593	3.278221	-4.611101	-4.201953	-4.356571	-4.502648	1.242724	1.309868	1.366823	1.417955	-1.07692	-1.204135	-1.001216	-1.188026
3.38225	3.511515	3.540367	3.5518	0.727705	0.701677	0.664224	0.717277	-0.439206	-0.413201	-0.396262	-0.304562	-1.779455	-1.224549	-1.145505	-1.190395
3.867352	4.153062	4.140327	4.17153	0.35972	0.30975	0.20934	0.351322	3.241192	2.92089	3.542029	3.398102	-2.78969	-3.024381	-2.767803	-3.038606
4.017529	4.509686	4.433008	4.485504	-0.221969	-0.372682	-0.361702	-0.374091	3.083367	3.172329	2.903324	2.94158	-1.174113	-1.322849	-1.117749	-1.343585
3.473588	4.241822	4.060352	4.169025	1.707043	1.612453	1.711149	1.589533	-0.272305	-0.159684	-0.414493	-0.387092	-0.352465	-0.477903	-0.384549	-0.479151
3.047508	3.707168	3.51832	3.640666	-2.443317	-2.564067	-2.600797	-2.472787	2.387773	2.487768	2.424143	2.545711	-3.470384	-3.647095	-3.510983	-3.673439
3.328802	3.643562	3.569804	3.601262	-3.253852	-3.397414	-3.355416	-3.387646	3.374464	3.450725	3.367001	3.454173	-0.834327	-0.85828	-0.63717	-0.860418
1.337449	1.0582	1.244809	1.115879	-2.534842	-2.549561	-2.56359	-2.569854	5.71353	5.791033	5.837794	5.915862	-4.079358	-3.999228	-3.652932	-4.072698
3.451064	3.405092	3.393133	3.453898	-1.141864	-1.39803	-1.312209	-1.260468	7.253631	7.318957	7.088155	7.188472	-7.114528	-7.104642	-6.648228	-7.21279
-1.787146	-2.395238	-2.103662	-2.15573	0.49189	0.370196	0.4783	0.470163	6.641545	6.645417	6.450682	6.582176	-5.941534	-6.008234	-5.52667	-6.082881
1.421519	1.429214	1.2753	1.412148	1.331786	1.342057	1.45361	1.299165	7.985757	8.051856	7.851563	8.033967	-9.293271	-9.441239	-8.899652	-9.51462
-0.059794	-0.403815	-0.313796	-0.300675	3.617262	3.594827	3.62483	3.530577	6.13752	5.698805	6.434135	6.366067	-4.952157	-5.056549	-4.528567	-5.054304
-2.652707	-2.933284	-2.840823	-2.793613	0.269174	0.239191	0.356288	0.102282	3.025356	3.008455	2.372047	2.744812	-6.182849	-6.354778	-5.847554	-6.352465
-3.0981	-3.246795	-3.365702	-3.379997	-0.423126	-0.51636	-0.413532	-0.530112	5.877863	6.017356	5.969003	5.972622	-6.556339	-6.685842	-6.127327	-6.730306
-2.13029	-2.722726	-2.454228	-2.521193	-0.092647	-0.226321	-0.174126	-0.209398	6.403594	6.476315	6.302611	6.441557	-7.449493	-7.654506	-7.147464	-7.649801
-5.176761	-5.589831	-5.460945	-5.48853	0.895809	0.674356	0.840704	0.723125	5.191493	5.342348	5.090944	5.172814	-9.491244	-9.423821	-9.067757	-9.472421
-4.028367	-4.44252	-4.412843	-4.493884	5.360821	5.221819	5.294965	5.222691	-0.184079	-0.013853	-0.292981	-0.206899	-3.609995	-3.721348	-3.344188	-3.689813
-4.032118	-4.513008	-4.367192	-4.381188	1.731057	1.643137	1.741885	1.601208	3.469733	3.580308	3.41403	3.408518	-3.232206	-3.146184	-4.034948	-3.160151
-1.733449	-3.044144	-2.105412	-3.105318	3.193303	3.238688	3.191581	3.129736	1.018935	1.056292	1.09642	1.16358	-5.647726	-5.81578	-5.500435	-5.780343
-6.096471	-6.328731	-6.339904	-6.255654	2.309772	2.317958	2.244235	2.172807	6.025212	6.076996	6.054567	6.099343	-6.798039	-6.875412	-6.543496	-6.905676
-6.7584	-6.809495	-6.894777	-6.741457	0.034099	-0.185056	-0.271326	-0.168245	7.45126	7.534497	7.574062	7.627692	-5.518289	-5.531665	-5.217678	-5.548649
-6.337952	-6.372985	-6.466444	-6.321208	-2.930339	-3.007992	-3.038877	-3.155698	6.550385	6.540295	6.665614	6.702632	-2.813295	-2.798675	-2.505627	-2.77356
-6.714689	-6.70909	-6.819069	-6.647818	-3.050967	-3.414227	-3.361078	-3.240533	10.609103	10.626104	10.792614	10.773465	-3.498294	-3.445247	-3.14601	-3.450262
-3.976024	-5.768719	-5.352819	-5.693022	-5.182018	-5.285879	-5.287769	-5.441606	8.480368	8.406123	8.586162	8.514384	-1.532017	-1.448298	-1.196814	-1.408567
-5.923983	-5.929171	-6.058585	-5.886334	-4.944853	-5.038473	-5.025451	-5.191319	9.243294	9.296228	9.511898	9.415334	-2.68534	-2.571761	-2.280546	-2.552848
-6.163612	-5.995494	-6.150725	-5.94224	-4.778263	-5.283498	-5.07898	-5.125755	11.344066	11.441677	11.533683	11.53424	-2.741723	-2.591506	-2.320143	-2.60062
-5.22424	-5.10771	-5.198942	-4.972973	-5.078511	-5.532693	-5.427328	-5.319572	11.970531	11.993937	12.11004	12.094219	-1.780254	-1.660196	-1.429359	-1.684547
-2.89378	-3.167836	-3.018069	-2.887565	-8.152862	-8.47324	-8.324803	-8.468139	11.724674	11.66347	11.956406	11.917276	-0.461071	-0.255203	-0.035253	-0.413507
-2.869624	-3.346472	-2.953582	-2.960531	-6.1269	-6.569926	-6.301794	-6.524573	6.441229	6.456446	6.324025	6.263438	-3.648917	-3.553145	-3.308785	-3.738374
-4.047047	-4.447295	-4.012489	-4.033624	-7.062056	-7.675711	-7.327495	-7.369606	8.52611	8.533357	8.433263	8.419159	-5.723941	-5.753763	-5.652735	-5.94866
-1.62302	-2.282109	-1.588777	-1.774774	-7.426039	-8.006256	-7.68808	-7.683021	6.121947	6.001463	6.15563	6.16022	-1.881359	-1.866908	-1.690708	-2.079533
-0.666943	-1.490386	-0.638057	-0.930046	-5.984097	-6.707562	-6.360845	-6.309799	8.165294	8.009156	8.198761	8.246578	-3.357611	-3.446444	-3.318161	-3.706803
-0.413373	-1.143639	-0.298718	-0.58562	-5.476127	-6.191761	-5.65935	-5.787176	9.499275	9.412887	9.354483	9.383759	-4.895502	-5.052452	-5.036501	-5.258311
2.58112	1.533198	2.57602	2.134864	-6.416055	-7.122274	-6.669854	-6.729	8.949453	8.774813	8.936337	9.029194	-2.411588	-2.528074	-2.45513	-2.82585
2.486533	1.282905	2.427592	1.919899	-6.032521	-6.711623	-6.326971	-6.385191	9.156399	8.976986	9.166034	9.210406	-2.102964	-2.355079	-2.336853	-2.613551
2.270595	1.39028	2.186777	1.801353	-5.473264	-6.249159	-5.658274	-5.797037	5.865952	5.723482	5.561663	5.647274	-2.327372	-2.532354	-2.441442	-2.766973
3.100164	2.07022	3.139482	2.691208	-7.215779	-7.9863	-7.477383	-7.471259	8.313973	8.260454	8.279415	8.588952	-5.318654	-5.538005	-5.35806	-5.785751
3.890882	2.98691	3.994685	3.579765	-6.821943	-7.573488	-7.029794	-7.124972	6.973942	6.960789	7.018667	7.136904	-4.072461	-4.225522	-3.87814	-4.486598
3.176648	2.499618	3.372574	3.066914	-6.364795	-7.143007	-6.561326	-6.748024	9.334202	9.095067	9.364673	9.510291	-7.251084	-7.130009	-6.656323	-7.494275
4.934064	4.265542	5.153442	4.83048	-4.4635	-5.231431	-4.723777	-4.848048	6.625491	6.546768	6.495972	6.530116	-5.478536	-5.694154	-5.273314	-5.949697
5.259309	4.651221	5.51887	5.221316	-6.93271	-7.691952	-7.113501	-7.341354	8.313481	8.173152	8.203781	8.257054	-4.336825	-4.617111	-5.0598	-4.81423
4.989601	4.505071	5.311273	5.054904	-6.0317	-6.878353	-6.234261	-6.464988	7.804024	7.507999	7.792977	7.962658	-6.296503	-6.422142	-6.001462	-6.714274
5.381986	4.951727	5.747688	5.495009	-5.446627	-6.189324	-5.747313	-5.740747	8.441031	8.15501	8.373244	8.530374	-7.578139	-7.877436	-7.384658	-8.067789
3.6048	3.468203	4.147369	3.995463	-6.017085	-6.802384	-6.167041	-6.432028	6.107165	5.928746	5.864559	5.940111	-1.794089	-2.108322	-2.801013	-2.330666
2.987034	2.657406	3.406049	3.144809	-4.787691	-5.586587	-4.936058	-5.21789	5.25391	5.557953	5.412013	5.510047	-3.57402	-3.997385	-3.559806	-4.199903
3.512005	3.806936	4.33908	4.300349	-4.536124	-5.232544	-4.792779	-4.773331	10.092584	9.81842	9.95246	10.11892	-6.675209	-7.038006	-6.657171	-7.206911
2.524582	3.123145	3.508776	3.546433	-4.49167	-5.216724	-4.570767	-4.87499	6.952219	6.663781	6.806576	6.924635	-5.281081	-5.623869	-5.211985	-5.771596
1.789386	2.508319	2.804018	2.878738	-3.704294	-4.425246	-3.708593	-4.146954	5.035108	4.792958	4.812727	4.974613	-1.792385	-2.072694	-1.737781	-2.279136
3.621744	3.803744	4.355564	4.166847	-1.791914	-2.519644	-1.834385	-2.344367	6.29653	6.134634	5.996969	6.132738	-2.734808	-3.157576	-2.952603	-3.329171
2.274923	2.460578	2.89173	2.775446	-2.463593	-3.161964	-2.644914	-2.877417	5.624583	6.013527	5.829347	6.001045	-3.790412	-4.123295	-3.766826	-4.32768
-0.067283	0.328689	0.57403	0.643666	-3.517719	-4.230877	-3.767305	-3.811448	8.054549	7.735979	7.951941	8.251413	-3.917937	-4.098622	-3.588804	-4.381595
0.374974	0.631929	0.91521	0.98957	-2.759748	-3.63118	-3.001488	-3.041824	8.506851	8.238648	8.205095	8.566962	-5.105751	-5.328738	-4.7433	-5.591377
-0.031807	0.103862	0.44764	0.47621	-3.477144	-4.185913	-3.661182	-3.691382	10.599588	9.516258	10.584987	10.901616	-8.441461	-8.707543	-8.104001	-8.95746
0.061918	-0.011697	0.420718	0.409006	-3.261425	-3.986281	-3.416474	-3.585445	7.491405	7.218941	7.302273	7.538735	-6.036911	-6.22026	-5.691703	-6.509609
-0.118306	-0.410343	0.099843	0.055587	-3.549402	-4.302373	-3.692479	-3.946253	7.168387	6.974586	6.951872	7.154068	-6.430055	-6.578517	-6.193468	-6.878246
-0.129267	-0.548044	0.012948	-0.068206	-5.225147	-6.020219	-5.478484	-5.649647	6.588013	6.445779	6.419964	6.569686	-4.328436	-4.651548	-4.344521	-4.89631
1.779762	0.327096	1.537344	0.96166	-6.162559	-6.968495	-6.326589	-6.611526	5.705738	5.462505	5.313574	5.496709	-4.648637	-4.939728	-4.595183	-5.147307
1.319615	-0.590648	0.820983	-0.032258	-3.053743	-3.873587	-3.268931	-3.387285	6.920702	6.757048	6.811207	6.99717	-3.490306	-3.835809	-3.551167	-4.049159
1.751308	0.47564	1.464326	0.889687	-4.699743	-5.497793	-4.990785	-5.014463	9.054191	8.843891	8.861817	9.055004	-6.171191	-6.449244	-6.20181	-6.677652
-0.041793	-1.21254	-0.298477	-0.735038	-5.791204	-6.631105	-6.030575	-6.121276	6.306682	6.161012	6.099424	6.242241	-6.18453	-6.395963	-6.037538	-6.659818
2.113954	1.17636	2.029949	1.631127	-1.203307	-2.026056	-1.429265	-1.532536	4.142885	4.106524	4.024197	4.437479	-2.259328	-2.449939	-2.026723	-2.720815
2.235349	1.416939	2.199737	1.838807	-3.709728	-4.518389	-3.838552	-4.058428	3.289707	3.08297	3.026914	3.264744	-2.808206	-3.022598	-2.510136	-3.282306
1.394982	0.365461	1.252318	0.784499	-2.862154	-3.633993	-3.095063	-3.145264	5.328549	5.055507	5.25874	5.543414	-4.96373	-5.106702	-4.64584	-5.43214
-1.557509	-2.408831	-1.699973	-2.038545	-4.825037	-5.699024	-4.99568	-5.211163	6.119694	6.082483	5.965882	6.033835	-5.432127	-5.754928	-5.393863	-6.003788
-1.982503	-2.950582	-2.096665	-2.54707	-1.384503	-2.25503	-1.603574	-1.747289	2.393754	2.214624	2.221113	2.369811	0.696261	0.345584	0.704858	0.142636
-5.824254	-6.67876	-5.897671	-6.334874	-2.087522	-2.944922	-2.362013	-2.450715	5.141248	5.012408	5.050824	5.180427	-3.042266	-3.203352	-2.836667	-3.515586
-4.036075	-4.878413	-4.094218	-4.539944	-3.095655	-3.636391	-2.83865	-3.49353	5.88382	5.782898	5.837262	5.926333	-1.316705	-1.579901	-1.242568	-1.81873
-1.889765	-2.554227	-1.991599	-2.227595	-2.23512	-3.049712	-2.542602	-2.597344	5.920002	5.764759	5.90445	5.963926	-5.489555	-5.816718	-5.436025	-6.045543
-4.46929	-4.995517	-4.458273	-4.634059	-0.884443	-1.631225	-1.066484	-1.278607	7.680306	7.464463	7.603437	7.687619	-6.426507	-6.677474	-6.240172	-6.887487
-7.025453	-7.326358	-6.97647	-7.115193	-0.092234	-0.729058	-0.192343	-0.50172	8.726864	8.526954	8.635407	8.731775	-5.63539	-5.785938	-5.235414	-5.996842
-8.536122	-8.704214	-8.4492	-8.53436	0.993512	0.474267	0.982373	0.606726	9.448873	9.222299	9.270758	9.39545	-6.705621	-6.895241	-6.887875	-7.061024
-9.86759	-9.939641	-9.794865	-9.834215	1.710151	1.337157	1.779631	1.377826	10.366317	10.130679	10.150339	10.305041	-7.650029	-7.782489	-7.11204	-7.90594
-10.481675	-10.499402	-10.409648	-10.428955	2.566347	2.303219	2.700744	2.275122	11.362884	11.100971	11.096091	11.299342	-9.721912	-9.789017	-9.067561	-9.916078
-10.324718	-10.290937	-10.275445	-10.252925	3.502901	3.379798	3.713085	3.290271	10.468925	10.768624	10.375597	10.603575	-11.990119	-12.154072	-11.457502	-12.210343
-10.495446	-10.414567	-10.436307	-10.373404	2.602714	2.51577	2.739295	2.415919	12.355516	12.136666	12.067314	12.300493	-10.740079	-10.821478	-10.085961	-10.880663
-11.417149	-11.235427	-11.301355	-11.183033	3.901889	3.904714	4.126694	3.770766	10.951825	10.734684	10.58484	10.834921	-12.028956	-12.116116	-11.401777	-12.185275
-11.935388	-11.732614	-11.843916	-11.795855	1.307743	1.498281	1.564458	1.19948	11.475501	11.302938	11.056282	11.312964	-10.911467	-11.05547	-10.496372	-11.064448
-11.042705	-10.930759	-11.078361	-11.002768	3.572521	3.450509	3.775221	3.416075	10.211878	10.13361	9.686111	9.913245	-11.720172	-12.029442	-11.522321	-12.035246
-9.966542	-9.695857	-9.879081	-9.735135	3.653066	3.50571	3.703791	3.591981	8.592268	8.504573	8.087746	8.379654	-7.622279	-7.803857	-7.415092	-7.790623
-11.127125	-10.550196	-10.926572	-10.647727	5.779457	5.857737	5.905456	5.807575	3.715764	3.611266	3.207827	3.442908	-4.655477	-5.015848	-4.510524	-4.877978
-11.907756	-11.234465	-11.653489	-11.327916	4.858871	4.700867	4.924515	4.758452	4.820217	4.68517	4.347166	4.676827	-6.97213	-7.104634	-6.658439	-7.079249
-11.117669	-10.578584	-10.934132	-10.671422	5.686484	5.647542	5.798628	5.677014	6.71118	6.637192	6.210398	6.421847	-8.006056	-8.383018	-7.437918	-8.214703
-10.1777	-9.561417	-9.973448	-9.671469	6.431882	6.622099	6.539021	6.540486	3.974724	3.821323	3.605414	3.872625	-4.487934	-4.444634	-4.171227	-4.373608
-11.708249	-10.988323	-11.455963	-11.102273	3.939719	4.009792	4.086502	3.9834	6.068768	6.045861	5.636285	5.90806	-5.440048	-5.684064	-5.412457	-5.597674
-10.647276	-10.120447	-10.486583	-10.216454	6.462952	6.671636	6.776784	6.531838	3.919075	3.848514	3.495953	3.842031	-2.7821	-2.872519	-2.665496	-2.788788
-10.040798	-9.639519	-9.946634	-9.735046	5.03844	5.319088	5.351172	5.147736	3.001639	3.079072	2.745452	2.800427	-3.541606	-3.623507	-3.675471	-3.486589
-7.537812	-7.180624	-7.495969	-7.28472	6.286399	6.483811	6.511456	6.381577	3.320484	3.296833	2.926066	3.216501	-4.170416	-4.324954	-4.133132	-4.219212
-8.212455	-7.64744	-8.039225	-7.761301	5.275347	5.62507	5.432577	5.512335	2.4758	2.5365	2.234636	2.466637	-3.219799	-3.331611	-3.130396	-3.244457
-8.101051	-7.363904	-7.85293	-7.489437	4.665999	4.882418	4.723549	4.779141	1.196426	1.248685	1.048821	1.25048	-3.097332	-3.245157	-2.987418	-3.195453
-9.618207	-8.902781	-9.403437	-9.055128	5.005008	5.173375	5.064185	5.050608	1.834173	1.97939	1.524985	1.674758	-2.697086	-2.871632	-2.618458	-2.814007
-8.704177	-8.020776	-8.471729	-8.15376	3.899693	3.884544	4.020358	3.837037	-1.573197	-1.465999	-1.925237	-1.767059	0.354418	0.238924	0.454991	0.303628
-8.129867	-7.430983	-7.901859	-7.56564	1.685194	2.787628	2.431936	2.246226	3.073599	3.236796	2.893155	3.088284	-4.955177	-5.222265	-4.90702	-5.232075
-7.497865	-6.712877	-7.246993	-6.85383	3.86747	3.739117	3.838224	3.832553	1.794718	2.082617	1.910409	1.824253	-3.505124	-3.841887	-2.940793	-3.74349
-6.79603	-5.942824	-6.495617	-6.085269	3.869595	3.940871	3.854793	3.918477	1.572516	1.718874	1.376218	1.508483	-0.811406	-0.979871	-0.792998	-0.878435
-6.424044	-5.506046	-6.098836	-5.650348	4.194072	4.130561	4.141597	4.208715	-0.39947	-0.236101	-0.633847	-0.48848	2.140143	2.148694	2.289748	2.259182
-5.003603	-4.10211	-4.702474	-4.242957	0.397907	0.260637	0.308885	0.311294	0.315713	0.404385	0.264644	0.331285	-1.957799	-1.952821	-1.662061	-1.827841
-5.927701	-4.930954	-5.565628	-5.08959	-0.178597	-0.37546	-0.393908	-0.250383	0.525588	0.571091	0.42951	0.575126	-0.036104	-0.104448	0.101233	-0.013613
-5.44351	-4.421778	-5.083314	-4.574091	2.321438	2.0304	2.147593	2.256438	-0.381247	-0.219277	-0.475474	-0.422852	-0.612921	-0.661294	0.176176	-0.525299
-4.448184	-3.458024	-4.100639	-3.596864	5.559034	5.345541	5.4213	5.551219	-3.123781	-2.931256	-3.193274	-3.115377	-0.97971	-1.063943	-0.997587	-0.997112
-3.089283	-2.311635	-2.865294	-2.442705	-0.096329	-0.369315	-0.336012	-0.110333	2.107906	2.317819	2.158787	2.213696	-4.289189	-3.763672	-3.821007	-3.707828
-0.671656	-0.054588	-0.625247	-0.172022	1.478013	1.301196	1.248761	1.442365	1.434176	1.626649	1.451701	1.500342	-3.695015	-3.819753	-3.562403	-3.851433
-0.987423	-0.351231	-0.93538	-0.463403	0.577716	0.451978	0.388492	0.472441	-1.254901	-1.122171	-1.551886	-1.424407	-1.926921	-2.215424	-2.042534	-2.16908
